id,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,game,aggregated_rating,aggregated_rating_count,game_engines,game_modes,player_perspectives,remakes
133256,"4,041",162,"4,203",92.40%,main_game,1372377600,['PC (Microsoft Windows)'],,YOU and ME and HER: A Love Story,,,,['Single player'],['Text'],
28927,"1,962",57,"2,019",92.40%,main_game,1526342400,"['SteamVR', 'Meta Quest 2', 'PlayStation VR2']",,COMPOUND,,,,['Single player'],['Virtual Reality'],
165471,"1,251",26,"1,277",92.40%,main_game,1630022400,['PC (Microsoft Windows)'],,Jerma's Big Adventure,,,['Unity 2020'],['Single player'],['Side view'],
90055,"23,275","1,351","24,626",92.39%,main_game,1595462400,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']",,CARRION,74.55555555555556,11.0,['MonoGame'],['Single player'],['Side view'],
172903,"2,937",105,"3,042",92.39%,main_game,1642118400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,Supraland Six Inches Under,,,['Unreal Engine 4'],['Single player'],['First person'],
1907,"88,551","5,879","94,430",92.38%,main_game,1456358400,"['PC (Microsoft Windows)', 'Xbox One']",,Grim Dawn,82.0,4.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric'],
200836,"33,555","2,040","35,595",92.38%,bundle,1652140800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']",,Marvel's Guardians of the Galaxy,,,,,,
18081,"8,404",412,"8,816",92.38%,main_game,1455753600,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Devil Daggers,78.33333333333333,4.0,,['Single player'],['First person'],
918,"3,166",117,"3,283",92.38%,main_game,875577600,"['PC (Microsoft Windows)', 'Mac']",,Total Annihilation,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric'],
236101,"1,292",28,"1,320",92.38%,main_game,1676851200,['PC (Microsoft Windows)'],,The Test: Secrets of the Soul,,,,['Single player'],,
251563,"1,244",26,"1,270",92.38%,main_game,1706140800,"['SteamVR', 'Meta Quest 2', 'Meta Quest 3']",,UNDERDOGS,90.0,1.0,,['Single player'],['Virtual Reality'],
141416,"22,328","1,294","23,622",92.37%,main_game,1607040000,"['PC (Microsoft Windows)', 'Android', 'iOS']",,Leaf Blower Revolution - Idle Game,,,,['Single player'],['Bird view / Isometric'],
199507,"5,597",250,"5,847",92.37%,main_game,1725321600,"['PC (Microsoft Windows)', 'Android', 'iOS']",,Farmer Against Potatoes Idle,,,,['Single player'],['Side view'],
216805,854,11,865,92.37%,main_game,1712620800,['PC (Microsoft Windows)'],,Yellow Taxi Goes Vroom,,,['Unity'],['Single player'],['Third person'],
20193,"18,191","1,028","19,219",92.36%,main_game,1334361600,['PC (Microsoft Windows)'],,Into the Breach,,,['Blitz3D'],['Single player'],['First person'],
54687,"9,382",474,"9,856",92.35%,main_game,1666569600,['PC (Microsoft Windows)'],,Cosmoteer: Starship Architect & Commander,,,['Custom C# Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric'],
286,"8,199",403,"8,602",92.35%,main_game,881625600,"['PC (Microsoft Windows)', 'Zeebo', 'PlayStation', 'Amiga', 'Xbox 360', 'Linux', 'Mac']",,Quake II,,,['id Tech 2'],"['Single player', 'Multiplayer', 'Co-operative']",['First person'],
6611,"5,724",258,"5,982",92.35%,main_game,1334793600,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']",,Botanicula,82.33333333333333,3.0,['Adobe Flash Player'],['Single player'],['Side view'],
14813,"2,248",72,"2,320",92.35%,main_game,1220400000,"['PC (Microsoft Windows)', 'Mac']",,Peggle Nights,84.0,4.0,,['Single player'],,
280931,"1,629",43,"1,672",92.35%,main_game,1715817600,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Arctic Eggs,,,,['Single player'],['First person'],
273463,"1,399",33,"1,432",92.35%,main_game,1698969600,['PC (Microsoft Windows)'],,KunKunNight,,,,['Single player'],,
105036,"10,477",542,"11,019",92.34%,main_game,,,,Free to Play,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric'],
13621,"6,090",281,"6,371",92.33%,main_game,1571356800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']",,Manifold Garden,85.83333333333333,7.0,['Unity'],['Single player'],['First person'],
65832,"112,217","7,664","119,881",92.32%,main_game,1506556800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']",,Stick Fight: The Game,,,['Unity 2017'],"['Multiplayer', 'Split screen', 'Massively Multiplayer Online (MMO)']","['Bird view / Isometric', 'Side view']",
24054,"7,494",364,"7,858",92.32%,main_game,1436918400,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Caves of Qud,,,['Unity'],['Single player'],['Bird view / Isometric'],
236694,"4,076",168,"4,244",92.32%,main_game,1678233600,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Nintendo Switch']",,PARANORMASIGHT: The Seven Mysteries of Honjo,85.0,3.0,,['Single player'],['Text'],
62,"14,992",831,"15,823",92.31%,main_game,878256000,"['PC (Microsoft Windows)', 'Mac']",,ISLANDERS,,,['SCUMM'],['Single player'],['Side view'],
84197,"5,986",276,"6,262",92.31%,main_game,1506988800,"['PC (Microsoft Windows)', 'Nintendo Switch']",,FAITH,,,['GameMaker: Studio'],['Single player'],['Bird view / Isometric'],
14697,"1,545",40,"1,585",92.31%,expanded_game,711936000,"['Super Nintendo Entertainment System', 'Super Famicom']",,No Time,40.0,0.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view'],
28512,"275,358","19,960","295,318",92.27%,main_game,1567123200,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,Risk of Rain 2,87.33333333333333,6.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person'],
119961,"243,421","17,535","260,956",92.27%,dlc_addon,1507507200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']",,Cities: Skylines,,,,['Single player'],['Bird view / Isometric'],
138858,"32,495","2,014","34,509",92.26%,main_game,1624233600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,ENDER LILIES: Quietus of the Knights,79.0,6.0,,['Single player'],['Side view'],
152243,"27,516","1,673","29,189",92.26%,main_game,1663804800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'Xbox One']",,Slime Rancher 2,,,['Unity'],['Single player'],['First person'],
25358,"13,243",727,"13,970",92.26%,expanded_game,989280000,"['PC (Microsoft Windows)', 'Mac']",,Deus Ex: Game of the Year Edition,,,['Unreal Engine'],"['Single player', 'Multiplayer']",['First person'],
63715,"6,509",311,"6,820",92.25%,main_game,1507766400,['PC (Microsoft Windows)'],,King Exit,,,,['Single player'],,
118048,"3,171",122,"3,293",92.25%,main_game,1562803200,['PC (Microsoft Windows)'],,RED HOT VENGEANCE,,,['Game Maker Studio'],['Single player'],,
261269,"21,293","1,259","22,552",92.24%,main_game,1707868800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']",,BlazBlue Entropy Effect,85.0,2.0,,['Single player'],['Side view'],
15916,"7,361",363,"7,724",92.24%,main_game,1370476800,"['PC (Microsoft Windows)', 'Xbox 360']",,Mount Your Friends,,,,"['Single player', 'Multiplayer']",['Side view'],
26492,"6,394",305,"6,699",92.24%,main_game,1480896000,['PC (Microsoft Windows)'],,Zup! 2,,,,['Single player'],['Side view'],
35132,"4,184",178,"4,362",92.24%,bundle,1456358400,"['PC (Microsoft Windows)', 'Nintendo Switch']",,LiEat,,,['WOLF RPG Editor'],['Single player'],['Bird view / Isometric'],
301125,"2,531",89,"2,620",92.24%,main_game,1694217600,['Android'],,Smile For Me,,,,['Single player'],['First person'],
112681,"1,123",23,"1,146",92.24%,main_game,1544313600,['PC (Microsoft Windows)'],,永冻之壳 The Shell of Permafrost,,,['RPG Maker VX Ace'],['Single player'],,
11002,"9,263",481,"9,744",92.23%,expanded_game,1427932800,"['PC (Microsoft Windows)', 'PlayStation 4']",,EARTH DEFENSE FORCE 4.1  The Shadow of New Despair,65.8,10.0,,"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person'],
240514,"4,835",215,"5,050",92.23%,main_game,1689552000,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']",,Sticky Business,,,,['Single player'],['Text'],
31516,"1,997",63,"2,060",92.22%,main_game,1283299200,"['PC (Microsoft Windows)', 'Linux', 'Web browser', 'Mac']",,Epic Battle Fantasy 3,,,,['Single player'],"['Bird view / Isometric', 'Side view']",
132002,"7,113",351,"7,464",92.21%,main_game,1590624000,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']",,Poly Bridge 2,80.0,2.0,,['Single player'],"['Bird view / Isometric', 'Side view']",
290941,"6,441",311,"6,752",92.20%,main_game,1711670400,['PC (Microsoft Windows)'],,美女，请别影响我学习,,,,['Single player'],,
144291,"1,672",48,"1,720",92.20%,main_game,1498262400,['PC (Microsoft Windows)'],,Hello Charlotte,,,,,['Bird view / Isometric'],
128330,"1,014",19,"1,033",92.20%,main_game,1579132800,['PC (Microsoft Windows)'],,坦率的小红帽和爱说谎的狼,,,,['Single player'],,
152660,"28,483","1,765","30,248",92.19%,port,1262649600,['Legacy Mobile Device'],,BioShock,,,,['Single player'],['Bird view / Isometric'],
11,"12,594",696,"13,290",92.19%,main_game,1100563200,['PC (Microsoft Windows)'],,Vampire: The Masquerade - Bloodlines,72.33333333333333,4.0,['Source'],['Single player'],"['First person', 'Third person']",
195478,"3,402",137,"3,539",92.19%,main_game,1651536000,['PC (Microsoft Windows)'],,Nightmare of Decay,,,,['Single player'],['First person'],
3022,"28,464","1,767","30,231",92.18%,main_game,1400544000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']",,Transistor,85.25,14.0,,['Single player'],"['Bird view / Isometric', 'Side view']",
224897,"12,327",681,"13,008",92.18%,main_game,1676246400,['PC (Microsoft Windows)'],,DR LIVESEY ROM AND DEATH EDITION,,,,['Single player'],['Third person'],
285362,"41,871","2,708","44,579",92.17%,main_game,1719446400,['SteamVR'],,完蛋！我被美女包围了！,,,,['Single player'],,
58042,"4,858",220,"5,078",92.17%,main_game,1445990400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']",,Agent A: A puzzle in disguise,75.0,1.0,['Unity'],['Single player'],['First person'],
14761,"32,103","2,027","34,130",92.16%,main_game,1490659200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,Rain World,62.09090909090909,13.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view'],
113119,"26,332","1,624","27,956",92.16%,expanded_game,1651017600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']",,The Stanley Parable: Ultra Deluxe,82.66666666666667,3.0,['Unity'],['Single player'],['First person'],
152172,"5,504",258,"5,762",92.16%,main_game,1631836800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,Severed Steel,85.0,2.0,,['Single player'],['First person'],
173321,"3,124",123,"3,247",92.16%,main_game,1633132800,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Turing Complete,,,,['Single player'],['Bird view / Isometric'],
141057,977,18,995,92.16%,main_game,1661472000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']",,BROK the InvestiGator,,,['Game Maker Studio 2'],"['Single player', 'Co-operative']","['Third person', 'Side view']",
192840,"11,100",606,"11,706",92.15%,main_game,1654819200,['PC (Microsoft Windows)'],,Symphony of War: The Nephilim Saga,81.0,1.0,,['Single player'],"['Third person', 'Bird view / Isometric']",
200903,"11,011",601,"11,612",92.15%,main_game,1714003200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'Xbox One', 'Nintendo Switch']",,Another Crab's Treasure,76.66666666666667,3.0,['Unity'],['Single player'],['Third person'],
152133,"2,281",79,"2,360",92.15%,main_game,1622505600,['PC (Microsoft Windows)'],,Geometry Arena,,,['Unity 2019'],['Single player'],['Bird view / Isometric'],
1267,"16,055",933,"16,988",92.14%,main_game,1344816000,"['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation 4', 'Xbox 360', 'Xbox One']",,Sleeping Dogs™,82.0,15.0,['Havok Physics'],['Single player'],['Third person'],
2359,"14,943",858,"15,801",92.14%,main_game,1378166400,"['PC (Microsoft Windows)', 'Mac']",,Rome: Total War,71.9090909090909,15.0,['TW Engine 3'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric'],
1363,"11,672",644,"12,316",92.14%,main_game,1353196800,"['PC (Microsoft Windows)', 'Wii U', 'Android', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']",,Little Inferno,65.0,8.0,,['Single player'],['Side view'],
302877,"2,413",86,"2,499",92.14%,main_game,1717372800,['PC (Microsoft Windows)'],,Clap Clap,,,,['Single player'],['First person'],
216705,"1,916",61,"1,977",92.14%,main_game,1673568000,['PC (Microsoft Windows)'],,Bing in Wonderland,,,,['Single player'],,
134483,"90,142","6,260","96,402",92.13%,main_game,1637107200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']",,Gunfire Reborn,,,,"['Single player', 'Multiplayer', 'Co-operative']",['First person'],
147340,"13,327",753,"14,080",92.13%,main_game,1667347200,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac', 'Nintendo Switch']",,The Past Within,,,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",,
19897,"7,540",384,"7,924",92.13%,main_game,1456617600,"['PC (Microsoft Windows)', 'Android']",,Lucy -The Eternity She Wished For-,72.0,2.0,,['Single player'],,
27344,"62,429","4,224","66,653",92.12%,main_game,1678665600,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Barotrauma,,,['MonoGame'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view'],
16305,"35,859","2,305","38,164",92.12%,main_game,1346630400,"['PC (Microsoft Windows)', 'PlayStation Vita', 'Android', 'iOS']",,My Singing Monsters,77.0,1.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric'],
22344,"13,298",753,"14,051",92.12%,main_game,1402531200,['PC (Microsoft Windows)'],,Rise of Nations: Extended Edition,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric'],
145997,"1,037",21,"1,058",92.12%,main_game,1618790400,"['PC (Microsoft Windows)', 'Nintendo Switch']",,Perfect Gold,80.0,1.0,,['Single player'],['Text'],
187258,706,8,714,92.12%,main_game,1642464000,['PC (Microsoft Windows)'],,Ever Seen A Cat?,,,,,,
265918,"27,381","1,718","29,099",92.10%,port,1565654400,"['PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']",,Freddy Fazbear's Pizzeria Simulator,,,['Clickteam Fusion'],['Single player'],['First person'],
186329,"47,309","3,144","50,453",92.09%,main_game,1544745600,"['PC (Microsoft Windows)', 'Android']",,PC Building Simulator,,,['Unity'],,['Bird view / Isometric'],
152379,"1,541",44,"1,585",92.09%,main_game,1722384000,['PC (Microsoft Windows)'],,Minds Beneath Us,87.5,2.0,,['Single player'],['Side view'],
119133,"897,824","70,190","968,014",92.07%,main_game,1645747200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']",,ELDEN RING,96.9,14.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person'],
654,"15,098",882,"15,980",92.07%,main_game,1158019200,"['PC (Microsoft Windows)', 'iOS']",,Company of Heroes ,95.0,5.0,"['Havok Physics', 'Essence Engine']","['Single player', 'Multiplayer']",['Bird view / Isometric'],
30253,"4,417",200,"4,617",92.07%,main_game,1429833600,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Narcissu 1st & 2nd,,,,['Single player'],,
17138,"1,471",41,"1,512",92.07%,main_game,1380067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']",,Enigmatis 2: The Mists of Ravenwood,,,,['Single player'],['First person'],
217238,802,12,814,92.07%,main_game,1681171200,['PC (Microsoft Windows)'],,Long Dream,,,['Unity'],['Single player'],['Side view'],
9527,"34,055","2,204","36,259",92.06%,main_game,1461024000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']",,SpeedRunners,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view'],
26565,"7,295",375,"7,670",92.06%,main_game,1556150400,"['PC (Microsoft Windows)', 'Xbox One', 'Linux', 'Mac']",,Yuppie Psycho,85.0,1.0,,['Single player'],['Bird view / Isometric'],
8796,"6,139",303,"6,442",92.06%,main_game,1356912000,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Tales of Maj'Eyal,,,['T-Engine'],['Single player'],['Bird view / Isometric'],
157756,"5,858",286,"6,144",92.06%,main_game,1671062400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Nintendo Switch']",,Melatonin,80.0,2.0,,['Single player'],"['Bird view / Isometric', 'Side view']",
128097,"11,316",633,"11,949",92.05%,main_game,1619049600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']",,Turnip Boy Commits Tax Evasion,76.66666666666667,4.0,['Unity'],['Single player'],['Bird view / Isometric'],
281562,"7,587",394,"7,981",92.05%,remaster,1619136000,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S']",,Judgment,,,['Dragon Engine'],['Single player'],"['First person', 'Third person']",
111081,"3,015",121,"3,136",92.05%,remake,1540944000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,The Witch's House MV,,,['RPG Maker MV'],['Single player'],['Side view'],
288728,"1,135",26,"1,161",92.05%,main_game,1709683200,['PC (Microsoft Windows)'],,100 March Cats,,,,['Single player'],['Side view'],
291200,"1,087",24,"1,111",92.05%,main_game,1711929600,['PC (Microsoft Windows)'],,100 Funny Cats,,,,['Single player'],,
106985,970,19,989,92.05%,main_game,1586390400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']",,The Procession to Calvary,,,['Unity 5'],['Single player'],['Side view'],
17520,"10,620",590,"11,210",92.04%,main_game,1323820800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Web browser', 'Mac', 'Nintendo Switch']",,Bloons TD5,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric'],
55678,"9,260",501,"9,761",92.04%,main_game,1536537600,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'Nintendo Switch']",,Door Kickers: Action Squad,82.5,4.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view'],
129999,"8,616",460,"9,076",92.04%,bundle,1596153600,"['PlayStation 4', 'Nintendo Switch']",,Cat Quest,,,,['Single player'],['Third person'],
121084,"4,863",228,"5,091",92.04%,main_game,1632787200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'Nintendo Switch']",,In Sound Mind,,,,['Single player'],['First person'],
86571,"4,019",178,"4,197",92.04%,main_game,1519257600,['PC (Microsoft Windows)'],,Zup! 8,,,,['Single player'],,
10760,"35,931","2,349","38,280",92.03%,main_game,1560816000,"['PC (Microsoft Windows)', 'Wii U', 'Google Stadia', 'PlayStation 4', 'Xbox One', 'iOS', 'Nintendo Switch']",,Bloodstained: Ritual of the Night,82.45454545454545,12.0,['Unreal Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view'],
35883,"2,465",92,"2,557",92.03%,main_game,1441670400,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']",,fault - milestone two side: above,,,,['Single player'],,
54555,"2,350",86,"2,436",92.03%,main_game,1726617600,['PC (Microsoft Windows)'],,UFO 50,89.33333333333333,3.0,['GameMaker: Studio'],"['Single player', 'Multiplayer', 'Co-operative']","['Bird view / Isometric', 'Side view']",
204623,"6,276",315,"6,591",92.02%,main_game,1668470400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,Pentiment,84.83333333333333,9.0,['Unity'],['Single player'],['Side view'],
223829,"3,092",127,"3,219",92.01%,main_game,1676592000,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Ages of Conflict: World War Simulator,,,,['Single player'],,
112939,"2,417",90,"2,507",92.01%,main_game,1568764800,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']",,Later Alligator,,,,['Single player'],['First person'],
139605,"1,076",24,"1,100",92.01%,main_game,1616112000,['PC (Microsoft Windows)'],,Sizeable,,,,['Single player'],,
86737,"20,190","1,243","21,433",92.00%,main_game,1539216000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']",,Farm Together,80.0,3.0,['Unity 2018'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person'],
118922,"8,410",451,"8,861",92.00%,main_game,1559606400,"['PC (Microsoft Windows)', 'Android', 'Nintendo Switch']",,Reventure,70.0,2.0,,['Single player'],['Side view'],
38,"22,845","1,433","24,278",91.99%,main_game,1295913600,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360']",,Dead Space 2,90.0,11.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person'],
27353,"17,058","1,029","18,087",91.99%,main_game,1507852800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac']",,Dungeons 3,74.0,3.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']","['Third person', 'Bird view / Isometric']",
302965,782,12,794,91.99%,main_game,1718323200,['PC (Microsoft Windows)'],,Leap Year,,,,['Single player'],['Side view'],
65,"5,308",258,"5,566",91.98%,remake,1247616000,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'iOS', 'Mac']",,The Secret of Monkey Island: Special Edition,80.0,4.0,,['Single player'],['Side view'],
142461,"3,198",134,"3,332",91.98%,main_game,1610236800,"['PC (Microsoft Windows)', 'Web browser']",,OnlyCans: Thirst Date,,,['Unity 3d'],['Single player'],['First person'],
128227,"2,934",119,"3,053",91.98%,main_game,1578960000,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Nintendo Switch']",,Some Some Convenience Store,,,['Unity'],['Single player'],,
225615,"2,749",109,"2,858",91.98%,main_game,1668124800,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Mac', 'Nintendo Switch']",,Shadows Over Loathing,,,['Unity'],['Single player'],"['Side view', 'Text']",
182367,"2,657",104,"2,761",91.98%,main_game,1637539200,"['PC (Microsoft Windows)', 'Xbox One']",,Duck Simulator 2,,,['Unity'],['Single player'],"['First person', 'Third person']",
23322,"1,022",22,"1,044",91.98%,remaster,1664236800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']",,The Legend of Heroes: Trails from Zero,86.5,3.0,,['Single player'],['Third person'],
202828,"4,044",183,"4,227",91.97%,main_game,1652227200,['PC (Microsoft Windows)'],,10 Minutes Till Dawn,,,,['Single player'],['Bird view / Isometric'],
267571,"2,073",73,"2,146",91.97%,main_game,,['PC (Microsoft Windows)'],,Laughing to Die,,,,['Single player'],['Side view'],
153620,"1,640",51,"1,691",91.97%,main_game,1660521600,"['PC (Microsoft Windows)', 'Nintendo Switch']",,Spark the Electric Jester 3,,,['Unity'],['Single player'],['Third person'],
248586,971,20,991,91.97%,main_game,1686182400,['PC (Microsoft Windows)'],,Zortch,,,,['Single player'],['First person'],
301578,"26,858","1,727","28,585",91.96%,pack,1706832000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']",,Persona 3 Reload,,,,['Single player'],['Third person'],
3730,"1,150",28,"1,178",91.96%,main_game,844387200,"['PC (Microsoft Windows)', 'Wii', 'iOS', 'Mac']",,Pajama Sam in No Need to Hide When It's Dark Outside,,,,['Single player'],['Third person'],
133449,"2,063",73,"2,136",91.95%,main_game,1589500800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']",,a new life.,,,['Unity'],['Single player'],,
140319,"1,406",40,"1,446",91.95%,main_game,1459468800,['PC (Microsoft Windows)'],,POPGOES Arcade,,,['Clickteam Fusion'],['Single player'],['Side view'],[136256]
264926,990,21,"1,011",91.95%,main_game,1700006400,['PC (Microsoft Windows)'],,Cats Hidden in Maple Hollow,,,,['Single player'],['Side view'],
187996,"38,428","2,574","41,002",91.94%,main_game,1622505600,"['Xbox Series X|S', 'Xbox One']",,Super Animal Royale,,,,,,
19,"10,074",566,"10,640",91.94%,main_game,1066089600,"['PlayStation 2', 'PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360']",,Max Payne 2: The Fall of Max Payne,84.28571428571429,7.0,['MAX-FX'],['Single player'],['Third person'],[196252]
29842,"2,939",121,"3,060",91.94%,remaster,1488326400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",,Spooky's Jump Scare Mansion: HD Renovation,,,,['Single player'],,
120322,"19,717","1,229","20,946",91.92%,main_game,1657756800,['PC (Microsoft Windows)'],,Dinkum,,,,"['Single player', 'Multiplayer', 'Co-operative']","['Bird view / Isometric', 'Text']",
17,"19,707","1,230","20,937",91.92%,main_game,984614400,"['PC (Microsoft Windows)', 'Mac']",,Fallout,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric'],
205673,"10,293",583,"10,876",91.92%,port,1505779200,"['PlayStation 4', 'Xbox One', 'Nintendo Switch']",,FINAL FANTASY IX,,,,['Single player'],"['Third person', 'Bird view / Isometric']",
291096,813,14,827,91.92%,port,1509494400,['PC (Microsoft Windows)'],,Little Busters! English Edition,,,['Luca System'],['Single player'],['Text'],
170649,661,8,669,91.92%,remaster,1613433600,"['PC (Microsoft Windows)', 'Linux', 'Mac']",,Purrfect Apawcalypse: Love at Furst Bite,,,,,,
134127,"5,314",263,"5,577",91.91%,main_game,1662336000,['PC (Microsoft Windows)'],,Gloomwood,,,,['Single player'],['First person'],
355,"3,430",150,"3,580",91.91%,main_game,944092800,"['PlayStation 2', 'PC (Microsoft Windows)', 'Dreamcast', 'Xbox 360', 'Linux', 'Mac']",,Quake III Arena,86.66666666666667,3.0,['id Tech 3'],"['Single player', 'Multiplayer']",['First person'],
